,Komoditas (Rp),01/05/2022,02/05/2022,03/05/2022,04/05/2022,05/05/2022,06/05/2022,07/05/2022,08/05/2022,09/05/2022,10/05/2022,11/05/2022,12/05/2022,13/05/2022,14/05/2022,15/05/2022,16/05/2022,17/05/2022,18/05/2022,19/05/2022,20/05/2022,21/05/2022,22/05/2022,23/05/2022,24/05/2022,25/05/2022,26/05/2022,27/05/2022,28/05/2022,29/05/2022,30/05/2022,31/05/2022,01/06/2022,02/06/2022,03/06/2022,04/06/2022,05/06/2022,06/06/2022,07/06/2022,08/06/2022,09/06/2022,10/06/2022,11/06/2022,12/06/2022,13/06/2022,14/06/2022,15/06/2022,16/06/2022,17/06/2022,18/06/2022,19/06/2022,20/06/2022,21/06/2022,22/06/2022,23/06/2022,24/06/2022,25/06/2022,26/06/2022,27/06/2022,28/06/2022,29/06/2022,30/06/2022,01/07/2022,02/07/2022,03/07/2022,04/07/2022,05/07/2022,06/07/2022,07/07/2022,08/07/2022,09/07/2022,10/07/2022,11/07/2022,12/07/2022,13/07/2022,14/07/2022,15/07/2022,16/07/2022,17/07/2022,18/07/2022,19/07/2022,20/07/2022,21/07/2022,22/07/2022,23/07/2022,24/07/2022,25/07/2022,26/07/2022,27/07/2022,28/07/2022,29/07/2022,30/07/2022,31/07/2022,01/08/2022,02/08/2022,03/08/2022,04/08/2022,05/08/2022,06/08/2022,07/08/2022,08/08/2022,09/08/2022,10/08/2022,11/08/2022,12/08/2022,13/08/2022,14/08/2022,15/08/2022,16/08/2022,17/08/2022,18/08/2022,19/08/2022,20/08/2022,21/08/2022,22/08/2022,23/08/2022,24/08/2022,25/08/2022,26/08/2022,27/08/2022,28/08/2022,29/08/2022,30/08/2022,31/08/2022,01/09/2022,02/09/2022,03/09/2022,04/09/2022,05/09/2022,06/09/2022,07/09/2022,08/09/2022,09/09/2022,10/09/2022,11/09/2022,12/09/2022,13/09/2022,14/09/2022,15/09/2022,16/09/2022,17/09/2022,18/09/2022,19/09/2022,20/09/2022,21/09/2022,22/09/2022,23/09/2022,24/09/2022,25/09/2022,26/09/2022,27/09/2022,28/09/2022,29/09/2022,30/09/2022,01/10/2022,02/10/2022,03/10/2022,04/10/2022,05/10/2022,06/10/2022,07/10/2022,08/10/2022,09/10/2022,10/10/2022,11/10/2022,12/10/2022,13/10/2022,14/10/2022,15/10/2022,16/10/2022,17/10/2022,18/10/2022,19/10/2022,20/10/2022,21/10/2022,22/10/2022,23/10/2022,24/10/2022,25/10/2022,26/10/2022,27/10/2022,28/10/2022,29/10/2022,30/10/2022,31/10/2022,01/11/2022,02/11/2022,03/11/2022,04/11/2022,05/11/2022,06/11/2022,07/11/2022,08/11/2022,09/11/2022,10/11/2022,11/11/2022,12/11/2022,13/11/2022,14/11/2022,15/11/2022,16/11/2022,17/11/2022,18/11/2022,19/11/2022,20/11/2022,21/11/2022,22/11/2022,23/11/2022,24/11/2022,25/11/2022,26/11/2022,27/11/2022,28/11/2022,29/11/2022,30/11/2022,01/12/2022,02/12/2022,03/12/2022,04/12/2022,05/12/2022,06/12/2022,07/12/2022,08/12/2022,09/12/2022,10/12/2022,11/12/2022,12/12/2022,13/12/2022,14/12/2022,15/12/2022,16/12/2022,17/12/2022,18/12/2022,19/12/2022,20/12/2022,21/12/2022,22/12/2022,23/12/2022,24/12/2022,25/12/2022,26/12/2022,27/12/2022,28/12/2022,29/12/2022,30/12/2022,31/12/2022,01/01/2023,02/01/2023,03/01/2023,04/01/2023,05/01/2023,06/01/2023,07/01/2023,08/01/2023,09/01/2023,10/01/2023,11/01/2023,12/01/2023,13/01/2023,14/01/2023,15/01/2023,16/01/2023,17/01/2023,18/01/2023,19/01/2023,20/01/2023,21/01/2023,22/01/2023,23/01/2023,24/01/2023,25/01/2023,26/01/2023,27/01/2023,28/01/2023,29/01/2023,30/01/2023,31/01/2023,01/02/2023,02/02/2023,03/02/2023,04/02/2023,05/02/2023,06/02/2023,07/02/2023,08/02/2023,09/02/2023,10/02/2023,11/02/2023,12/02/2023,13/02/2023,14/02/2023,15/02/2023,16/02/2023,17/02/2023,18/02/2023,19/02/2023,20/02/2023,21/02/2023,22/02/2023,23/02/2023,24/02/2023,25/02/2023,26/02/2023,27/02/2023,28/02/2023,01/03/2023,02/03/2023,03/03/2023,04/03/2023,05/03/2023,06/03/2023,07/03/2023,08/03/2023,09/03/2023,10/03/2023,11/03/2023,12/03/2023,13/03/2023,14/03/2023,15/03/2023,16/03/2023,17/03/2023,18/03/2023,19/03/2023,20/03/2023,21/03/2023,22/03/2023,23/03/2023,24/03/2023,25/03/2023,26/03/2023,27/03/2023,28/03/2023,29/03/2023,30/03/2023,31/03/2023,01/04/2023,02/04/2023,03/04/2023,04/04/2023,05/04/2023,06/04/2023,07/04/2023,08/04/2023,09/04/2023,10/04/2023,11/04/2023,12/04/2023,13/04/2023,14/04/2023,15/04/2023,16/04/2023,17/04/2023,18/04/2023,19/04/2023,20/04/2023,21/04/2023,22/04/2023,23/04/2023,24/04/2023,25/04/2023,26/04/2023,27/04/2023,28/04/2023,29/04/2023,30/04/2023,01/05/2023,02/05/2023,03/05/2023,04/05/2023,05/05/2023,06/05/2023,07/05/2023,08/05/2023,09/05/2023,10/05/2023,11/05/2023,12/05/2023,13/05/2023,14/05/2023,15/05/2023,16/05/2023,17/05/2023,18/05/2023,19/05/2023
0,Beras Premium,15.000,15.590,14.870,15.390,15.340,15.340,15.230,15.230,15.230,15.200,15.200,15.070,15.070,15.080,15.240,15.170,15.170,15.170,15.170,15.170,14.800,15.340,15.170,15.170,15.190,15.170,15.170,15.240,15.160,15.170,15.290,15.170,15.170,15.170,15.170,15.290,15.340,15.170,15.170,15.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.900,15.030,15.100,15.030,15.030,15.030,15.030,14.900,15.040,15.100,15.110,15.030,15.030,15.030,15.030,14.900,15.040,15.100,15.050,15.060,15.000,15.060,14.950,15.060,15.130,14.970,14.900,15.060,15.060,15.070,15.110,14.950,15.060,15.060,15.110,15.060,15.070,14.930,15.150,14.930,14.950,14.930,14.790,14.990,15.120,15.120,14.970,14.970,15.160,14.970,14.970,14.990,15.140,14.970,15.010,15.010,15.010,15.010,14.880,15.120,15.150,15.010,15.130,15.130,15.130,15.130,15.300,15.330,15.130,15.130,15.140,15.050,15.020,15.140,15.130,15.560,15.670,15.640,15.560,15.750,15.210,15.640,15.560,15.050,15.640,15.560,14.820,15.750,15.690,15.690,15.690,15.560,15.690,15.690,16.050,15.690,15.750,15.560,15.640,15.910,15.750,15.300,15.210,15.740,15.300,15.830,15.900,15.620,15.750,15.750,15.730,15.140,15.880,15.710,15.910,15.140,15.620,15.850,15.710,15.710,15.730,15.880,15.880,15.730,15.620,16.060,15.710,15.070,15.750,15.880,15.090,15.710,15.730,15.620,16.000,15.560,15.880,15.850,15.090,15.730,15.090,15.620,15.880,15.140,16.000,15.620,15.730,15.710,15.620,15.330,15.880,15.620,15.750,15.710,15.070,15.620,15.620,16.090,15.560,15.880,15.750,15.660,15.210,15.860,14.920,15.210,15.160,15.520,16.060,15.880,16.060,16.060,16.060,16.340,15.750,15.660,15.660,15.750,15.880,15.140,15.660,15.660,15.660,15.750,15.660,15.880,15.120,15.770,15.530,15.530,15.610,14.880,14.960,15.610,15.440,15.440,15.520,15.610,15.710,15.710,15.490,15.490,14.920,15.610,15.530,15.710,15.710,15.630,15.530,14.980,15.530,15.610,14.970,14.970,15.530,15.530,15.580,15.140,15.100,15.120,15.140,15.100,15.100,15.100,15.140,15.100,15.100,15.120,15.100,15.100,15.100,15.100,15.100,15.220,15.120,15.100,15.120,15.120,15.140,15.120,15.000,15.120,15.120,15.120,15.140,15.140,15.140,15.280,15.280,15.240,15.370,15.420,15.420,15.420,15.590,15.490,15.370,15.490,15.370,15.490,15.560,15.490,15.740,15.490,16.080,16.060,16.140,16.190,16.06,16.19,16.4,16.17,16.17,16.29,16.26,16.33,15.91,16.33,16.6,16.58,15.97,16.3,16.62,16.38,16.93,15.78,16.27,16.31,16.28,16.28,16.72,16.33,16.51,16.24,16.24,16.28,16.24,16.19,16.24,16.12,16.04,16.03,15.53,15.99,15.4,15.49,15.99,16.25,16.25,16.14
1,Beras Medium,13.120,13.780,13.390,13.330,13.240,13.280,13.210,13.210,13.210,13.180,13.180,13.140,13.140,13.170,13.280,13.140,13.140,13.140,13.140,13.140,12.900,13.290,13.140,13.150,13.320,13.140,13.140,13.280,13.140,13.140,13.160,13.140,13.140,13.140,13.140,13.160,13.290,13.140,13.140,13.140,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.910,13.040,13.160,13.040,13.040,13.040,13.040,12.910,13.040,13.160,13.220,13.160,13.160,13.160,13.160,13.040,13.230,13.300,13.170,13.170,14.000,13.170,13.190,13.170,13.530,13.190,13.100,13.170,13.170,13.350,13.530,13.310,13.170,13.170,13.190,13.170,13.060,13.090,13.230,13.090,13.610,13.090,12.970,13.480,13.300,13.300,13.130,13.130,13.480,13.130,13.010,13.260,13.190,13.010,13.130,13.130,13.130,13.130,13.010,13.300,13.010,13.010,13.130,13.130,13.190,13.170,13.530,13.480,13.170,13.170,13.190,13.030,13.070,13.190,13.170,13.170,13.300,13.200,13.170,13.240,13.310,13.060,13.170,13.030,13.350,13.170,13.310,13.300,13.170,13.170,13.170,13.170,13.170,13.170,13.530,13.170,13.300,13.170,13.060,13.480,13.300,13.190,13.120,13.230,13.190,12.980,13.300,13.230,13.300,13.300,13.260,13.190,13.350,13.300,13.480,13.190,13.130,13.300,13.300,13.300,13.260,13.190,13.350,13.300,13.170,13.440,13.060,13.120,13.300,13.530,12.980,13.120,13.360,13.230,13.180,13.120,13.530,13.260,13.310,13.360,12.980,13.230,13.530,13.190,13.180,13.230,13.360,13.120,13.230,14.000,13.190,13.230,13.300,13.260,13.120,13.230,13.230,13.790,13.120,13.530,13.300,13.230,13.310,13.240,12.650,12.990,13.180,13.410,13.440,13.310,13.440,13.440,13.440,13.310,13.410,13.230,13.260,13.160,13.530,13.190,13.260,13.260,13.260,13.300,13.260,13.530,13.160,13.410,13.260,13.260,13.160,12.920,13.310,13.160,13.050,13.050,13.160,13.160,13.030,13.030,13.050,13.050,12.750,13.160,13.100,13.150,13.190,13.220,13.100,12.980,13.100,13.160,13.030,13.240,13.100,13.100,13.050,13.120,13.100,13.160,12.860,13.010,13.010,13.060,12.760,13.060,13.060,12.930,13.060,13.060,13.100,13.100,13.100,13.060,12.930,13.100,13.100,13.100,13.160,13.100,13.440,13.140,13.100,13.100,13.260,13.110,13.260,13.160,13.300,13.260,13.330,13.330,13.490,13.490,13.690,13.570,13.420,13.420,13.420,13.420,13.490,13.420,13.470,13.420,13.400,13.300,13.420,13.550,13.55,13.64,13.74,13.62,13.62,13.56,13.58,13.73,13.49,13.58,13.66,13.71,13.53,13.52,13.54,13.53,13.79,13.53,13.52,13.59,13.58,13.65,13.69,13.76,13.64,13.58,13.58,13.64,13.58,13.74,13.58,13.58,13.61,13.59,13.54,13.71,13.66,13.56,13.62,13.66,13.74,13.71
2,Kedelai Biji Kering (Impor),15.230,14.930,14.930,14.930,15.190,15.190,15.190,15.190,15.190,15.150,15.150,15.150,15.150,15.190,14.950,15.150,15.150,15.150,15.150,15.150,15.150,14.950,15.150,15.150,15.150,15.150,15.150,14.950,15.150,15.150,14.610,15.150,15.150,15.150,15.150,14.610,14.950,15.150,14.960,14.960,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.960,15.150,14.710,13.230,14.960,14.960,14.960,14.960,14.960,14.710,15.660,14.960,14.960,15.180,15.380,15.380,15.380,15.230,15.380,15.380,15.490,15.380,15.230,15.380,15.230,15.230,15.740,15.380,15.380,15.380,15.230,15.300,15.380,14.940,15.300,15.380,15.470,15.380,15.300,15.380,15.230,15.380,15.380,15.230,15.230,15.230,15.380,15.170,14.980,15.380,15.230,14.690,15.660,15.470,15.590,15.590,15.590,15.590,15.590,15.490,15.740,15.590,15.590,15.590,15.590,15.590,15.490,15.330,15.590,15.590,15.660,15.490,15.740,15.660,15.590,15.590,15.490,15.590,15.590,15.490,15.330,15.490,15.490,15.490,15.590,15.590,15.660,15.490,15.390,15.180,15.180,15.590,15.590,15.590,15.490,15.590,15.490,15.590,15.740,15.330,15.490,15.490,15.590,15.490,15.490,16.000,15.490,15.960,15.490,15.490,15.950,15.490,15.490,15.960,15.330,15.490,15.960,15.950,15.960,15.960,15.950,15.660,15.490,15.950,15.960,15.660,16.210,15.960,15.490,15.490,16.210,16.210,15.950,15.960,16.640,15.950,15.950,16.290,16.340,15.950,16.700,16.340,15.950,15.950,17.310,16.340,15.950,16.700,16.340,15.330,16.940,16.730,16.430,16.730,16.730,16.730,16.730,15.940,16.430,16.430,16.430,16.730,16.940,16.940,18.000,18.000,17.200,16.730,16.940,17.200,16.940,16.940,15.940,16.430,16.130,16.730,16.130,16.430,15.700,16.730,16.730,16.130,16.130,15.700,16.130,15.700,16.130,15.700,15.430,15.430,15.540,15.430,14.800,14.850,15.430,15.430,14.530,14.530,14.370,15.940,15.160,15.430,15.540,14.530,15.160,15.210,14.370,14.530,15.680,15.680,15.680,15.150,15.150,15.150,15.680,15.910,16.430,15.700,16.130,15.700,16.430,16.340,16.130,16.130,16.430,16.130,16.130,16.430,16.130,16.130,16.130,16.130,16.130,16.130,16.430,16.130,16.130,16.130,15.700,16.130,15.700,16.130,16.130,16.130,16.130,16.430,16.130,16.430,16.130,16.130,16.340,16.130,16.130,16.130,15.700,16.130,16.130,16.130,16.130,16.130,16.130,16.130,15.000,16.130,15.700,16.130,15.700,16.130,16.13,15.7,15.7,16.13,16.13,15.7,16.13,15.94,15.7,16.13,15.7,16.13,16.13,16.13,16.94,16.43,15.7,16.13,16.13,16.13,16.13,16.13,15.94,15.7,15.7,16.13,16.13,15.7,16.13,15.94,15.34,15.34,15.43,15.34,15.34,15.54,15.34,15.54,15.54,14.98,14.98,15.95
3,Bawang Merah,48.680,48.360,45.000,50.410,48.470,48.470,48.170,48.170,48.470,49.780,49.780,51.460,52.530,51.860,53.700,53.710,54.950,54.950,55.390,55.510,55.380,55.830,57.230,55.960,54.730,55.360,55.140,56.170,47.620,55.360,55.020,54.360,54.590,55.060,56.580,54.290,55.840,55.310,54.610,55.190,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,80.180,76.550,76.070,76.550,76.550,76.550,76.550,76.070,77.370,76.340,77.710,78.920,78.520,79.370,79.850,78.490,79.640,77.640,77.300,76.170,68.410,75.930,72.330,74.670,76.610,73.470,71.870,73.590,75.050,74.250,70.660,73.260,69.970,68.970,70.690,65.270,66.960,64.180,67.220,63.100,63.190,63.590,61.270,63.790,64.580,64.590,62.500,61.530,64.900,62.180,62.200,63.280,64.390,60.420,64.260,63.620,64.190,63.550,62.050,63.380,61.440,58.830,61.140,61.410,61.410,61.410,62.180,63.330,59.690,60.240,63.490,64.220,61.590,59.240,59.030,59.320,60.000,58.160,58.390,57.220,55.880,58.890,58.520,58.760,55.060,56.070,49.410,58.460,55.790,55.410,55.410,56.040,55.790,56.620,56.400,56.040,57.860,54.730,55.730,59.170,57.340,53.230,51.700,54.850,53.580,54.500,56.740,54.300,55.780,55.780,56.730,53.580,57.950,52.970,59.750,53.230,54.850,55.160,52.260,51.970,53.950,53.580,55.150,58.220,51.110,49.800,49.110,52.180,55.380,56.330,54.060,56.090,56.640,55.040,55.320,55.330,56.860,55.180,53.550,56.370,51.140,55.060,56.860,54.080,55.360,55.060,56.670,53.770,55.060,56.330,54.090,54.800,56.980,53.580,53.790,55.590,54.780,59.580,56.520,57.560,58.160,57.080,53.590,56.530,54.770,53.590,52.850,56.670,56.530,55.390,56.530,56.530,57.530,59.580,55.580,55.750,55.120,55.580,57.330,52.710,55.510,56.330,56.330,59.970,54.800,57.510,52.630,55.220,54.160,54.160,54.780,53.580,56.430,57.700,55.670,55.940,55.380,57.700,54.870,55.960,54.090,54.090,50.250,58.090,56.270,54.170,59.370,57.930,56.000,53.210,56.000,58.090,54.140,54.140,56.270,56.780,55.440,57.730,55.960,57.730,53.870,55.590,55.590,55.590,52.440,55.840,55.590,55.190,56.090,55.830,56.220,55.140,55.140,55.380,54.750,55.180,54.350,54.480,56.120,52.850,56.010,53.400,53.680,53.680,54.660,56.110,54.970,53.770,57.500,56.920,57.200,57.040,56.810,56.650,60.120,57.700,57.250,57.560,56.930,57.030,55.960,53.040,52.330,54.750,54.780,51.570,52.760,51.430,51.43,52.06,53.63,50.58,51.75,53.85,54.03,55.02,54.4,53.98,52.7,49.47,48.21,50.08,50.51,48.6,52.1,46.85,50.81,48.46,48.15,48.81,51.54,49.96,53.16,55.34,58.77,56.96,59.89,56.77,58.35,53.89,56.57,57.64,57.31,56.61,53.44,54.33,56.08,56.78,56.78,58.29
4,Bawang Putih Bonggol,44.160,43.560,41.600,45.610,43.920,43.920,43.680,43.680,43.920,44.630,44.050,44.790,44.050,44.090,45.520,45.150,45.150,45.150,45.150,45.150,44.500,45.940,45.150,45.150,45.180,45.150,45.150,45.940,45.150,45.150,45.850,45.330,45.330,45.820,45.700,46.510,46.580,45.700,45.260,45.460,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43.060,43.190,43.530,43.420,43.670,43.670,43.670,42.410,42.810,43.530,44.120,43.420,43.420,44.380,43.650,43.060,43.240,44.630,43.650,43.370,47.500,42.400,42.880,42.400,43.700,44.570,41.880,43.370,43.030,42.750,43.700,42.210,42.550,42.550,43.570,42.000,40.950,41.410,41.060,41.740,43.190,41.740,41.230,43.560,42.930,42.930,42.790,42.550,45.570,42.550,42.220,43.760,44.570,41.540,44.380,44.260,43.790,43.150,43.210,44.630,43.350,43.780,44.290,44.290,44.290,44.290,45.570,46.480,44.760,44.510,44.570,45.100,43.240,43.700,43.730,42.870,44.440,43.150,43.730,43.820,43.820,43.450,43.390,43.930,43.720,43.390,41.720,44.730,42.740,42.740,42.740,43.350,43.110,43.110,44.690,43.460,43.660,42.870,43.570,45.570,44.730,43.700,42.220,42.740,43.870,43.250,44.440,43.620,44.440,44.290,43.180,43.870,43.870,42.020,44.690,43.350,43.230,43.040,42.980,43.250,44.440,45.230,41.820,43.900,41.860,40.620,40.630,41.530,43.150,43.820,43.040,43.710,43.710,43.230,42.650,43.710,43.820,43.560,42.710,44.170,42.250,43.870,44.690,44.210,43.210,43.870,44.450,43.310,43.620,43.540,43.870,43.860,44.440,42.480,42.480,43.130,43.130,45.270,43.980,45.010,45.010,44.350,43.590,44.620,43.820,43.590,42.850,44.390,44.620,43.820,44.050,44.050,44.440,45.620,43.420,43.380,43.130,43.150,44.350,41.620,43.010,43.130,43.010,44.290,43.010,44.180,42.760,43.890,43.350,43.350,43.850,42.720,45.620,45.150,43.460,43.460,43.980,45.150,44.690,44.690,43.460,43.460,42.040,45.150,43.460,42.040,45.570,43.570,43.080,42.550,43.080,45.010,43.870,44.440,43.460,43.460,42.200,44.290,43.990,45.150,44.690,44.470,45.130,45.130,44.210,45.130,45.130,44.730,45.130,45.490,44.580,44.580,44.350,44.620,44.010,44.580,44.800,44.760,44.440,43.860,44.620,44.470,44.470,44.230,44.140,44.870,43.190,43.970,43.970,44.920,45.030,45.630,45.030,45.300,46.280,44.690,44.270,44.920,47.120,47.160,47.480,44.220,45.590,46.310,45.470,44.730,43.660,45.430,45.43,45.33,46.08,45.47,46.67,48.07,47.26,49.95,46.46,48.29,47.95,45.78,43.11,44.87,48.18,45.81,48.22,41.43,44.7,43.74,43.54,44.66,46.29,45.74,47.79,48.98,51.3,49.64,51.34,50.55,50.15,46.76,48.01,49.65,48.32,50.26,47.43,46.08,48.55,50.72,49.55,50.91
5,Cabai Merah Keriting,61.250,62.550,55.410,61.690,59.870,59.870,60.770,60.770,58.870,58.700,59.570,59.570,56.650,54.970,60.150,55.720,55.300,55.300,53.720,55.660,51.960,59.320,57.570,57.570,57.240,57.310,57.570,59.760,56.830,57.070,59.720,54.700,54.700,55.140,57.580,57.930,58.220,57.130,57.580,58.610,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72.060,73.070,71.370,71.820,69.510,70.310,70.310,67.870,71.920,72.170,80.430,70.530,70.530,69.970,69.480,66.960,77.150,72.650,69.720,69.720,78.490,69.720,68.510,69.490,73.330,67.760,65.720,68.900,78.210,70.990,73.660,68.620,68.150,67.630,63.940,65.240,63.230,70.900,68.600,64.280,65.670,65.890,68.800,66.940,66.200,66.200,64.190,63.770,68.280,64.090,63.190,64.700,66.210,66.200,68.340,66.230,68.000,68.000,64.920,67.950,67.290,67.950,68.360,67.620,68.380,67.810,70.630,71.720,68.360,68.570,68.710,65.540,68.710,68.710,68.300,66.820,68.370,68.750,67.590,67.030,65.930,65.980,67.270,65.950,68.750,67.110,65.440,68.370,66.580,65.080,65.080,65.510,65.510,65.510,67.790,65.750,66.620,63.080,63.230,67.790,66.710,63.740,62.410,65.120,62.840,62.220,66.560,65.520,65.910,65.500,66.310,62.630,69.080,61.360,69.810,59.920,60.830,68.600,59.980,59.250,63.890,60.900,68.600,61.200,58.890,60.250,57.190,55.660,60.770,60.900,53.200,57.040,59.850,57.750,52.990,57.040,60.520,57.890,54.190,61.090,53.640,59.110,61.700,58.810,53.870,56.720,61.090,57.650,59.580,71.630,59.040,59.250,62.020,62.390,56.500,59.010,59.020,65.720,59.110,63.030,63.650,63.520,59.580,60.440,48.990,61.920,61.530,67.920,66.230,74.030,69.710,71.280,67.010,68.880,69.560,67.780,66.720,66.720,65.150,68.220,66.760,65.300,65.020,65.900,65.020,65.900,63.750,66.880,67.380,62.360,61.170,59.820,58.300,63.360,60.430,59.720,60.660,61.250,59.220,57.930,58.440,58.440,52.530,59.650,57.890,55.710,58.080,60.010,56.170,53.730,56.480,59.860,60.470,58.560,57.940,59.190,56.410,61.190,58.030,60.170,54.250,58.800,58.800,58.800,53.330,59.020,59.270,56.790,59.510,59.510,58.760,58.230,58.230,60.370,58.780,57.000,58.500,57.530,60.420,58.330,69.550,59.970,60.050,59.630,61.220,58.350,59.930,56.720,61.770,59.020,60.040,65.470,60.710,62.090,69.540,68.610,60.810,61.180,62.210,62.210,58.570,58.000,67.010,57.680,56.710,56.820,56.170,54.480,54.48,52.63,56.34,53.06,53.95,56.94,50.65,46.7,53.48,51.12,48.49,53.82,54.97,52.74,51.11,50.52,57.98,51.18,51.22,50.32,49.77,51.85,53.05,52.1,54.73,52.2,52.81,54.95,53.59,53.35,54.3,53.59,59.79,62.8,62.71,64.43,64.45,64.72,65.19,70.66,69.73,68.7
6,Cabai Rawit Merah,61.580,72.550,61.340,62.970,63.010,63.010,62.970,62.970,60.590,63.520,64.130,63.520,59.380,57.600,62.740,58.850,58.030,58.030,59.500,62.050,56.470,63.130,62.050,63.230,66.380,60.530,62.250,64.810,61.020,61.020,63.010,57.840,57.840,61.110,63.810,65.020,48.360,62.750,62.750,67.590,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,87.020,89.130,85.920,88.270,88.130,89.740,89.740,85.650,90.760,88.800,86.480,87.560,87.120,84.320,84.260,80.110,89.190,83.940,83.850,83.730,83.430,81.220,76.040,79.920,87.020,75.920,77.040,90.790,93.150,89.320,92.050,88.420,83.280,83.580,88.170,89.280,88.700,86.320,94.290,98.860,106.440,96.710,85.320,106.740,95.780,95.780,94.630,84.110,90.120,90.990,92.840,87.470,88.780,87.880,95.090,94.730,92.020,92.020,86.560,89.040,83.860,81.080,88.040,86.240,86.050,88.570,99.090,84.290,88.280,89.000,90.320,77.960,89.850,89.120,87.150,87.330,83.450,88.220,87.150,91.970,89.340,84.520,84.550,70.490,91.770,84.500,87.800,82.390,81.060,79.230,78.830,76.560,77.450,77.450,83.440,75.680,77.220,79.420,73.290,77.590,79.260,76.630,76.830,80.890,75.020,77.800,81.700,84.120,80.550,81.700,79.970,75.300,86.630,86.070,79.000,75.300,80.790,85.430,85.370,86.820,80.090,71.860,82.090,76.270,77.310,84.550,78.490,72.010,78.030,84.520,69.200,74.120,75.240,78.150,82.010,74.640,83.020,74.870,78.710,75.620,74.530,79.160,81.660,73.260,80.250,76.740,75.120,76.480,75.970,86.730,74.160,77.090,74.640,83.570,74.190,77.010,77.590,82.670,75.770,85.030,79.500,81.470,85.520,87.910,70.710,89.720,89.780,88.790,90.290,85.840,90.290,90.820,87.400,84.510,81.660,78.330,76.940,76.790,82.010,79.610,79.070,79.350,78.410,78.660,76.390,81.350,72.920,76.730,72.750,76.370,73.490,73.490,75.840,74.600,74.010,73.090,73.540,74.600,74.540,71.290,74.440,74.440,70.240,72.980,72.600,76.710,69.130,74.490,70.800,67.940,70.530,72.980,74.060,73.910,72.510,70.510,72.310,73.490,71.860,71.890,66.720,70.810,70.100,70.340,66.790,70.220,71.380,70.230,71.380,71.230,57.360,71.970,71.970,72.480,71.470,71.070,71.810,70.720,72.840,70.160,82.440,71.100,70.810,71.340,75.860,68.970,72.810,64.260,68.720,67.070,68.640,70.790,72.010,71.550,79.360,78.630,71.720,70.080,72.060,71.370,71.520,67.050,67.210,66.340,66.780,60.660,62.980,56.330,57.63,54.39,59.27,53.89,56.96,58.4,56.19,54.26,58.82,56.27,56.16,58.14,57.69,56.09,57.49,56.08,64.85,55.08,57.91,56.31,55.33,55.33,57.53,57.27,59.92,55.86,56.49,60.24,58.86,59.08,59.56,58.86,59.5,59.67,55.98,60.37,58.9,55.78,60.0,66.19,65.24,62.77
