,Komoditas (Rp),01/05/2022,02/05/2022,03/05/2022,04/05/2022,05/05/2022,06/05/2022,07/05/2022,08/05/2022,09/05/2022,10/05/2022,11/05/2022,12/05/2022,13/05/2022,14/05/2022,15/05/2022,16/05/2022,17/05/2022,18/05/2022,19/05/2022,20/05/2022,21/05/2022,22/05/2022,23/05/2022,24/05/2022,25/05/2022,26/05/2022,27/05/2022,28/05/2022,29/05/2022,30/05/2022,31/05/2022,01/06/2022,02/06/2022,03/06/2022,04/06/2022,05/06/2022,06/06/2022,07/06/2022,08/06/2022,09/06/2022,10/06/2022,11/06/2022,12/06/2022,13/06/2022,14/06/2022,15/06/2022,16/06/2022,17/06/2022,18/06/2022,19/06/2022,20/06/2022,21/06/2022,22/06/2022,23/06/2022,24/06/2022,25/06/2022,26/06/2022,27/06/2022,28/06/2022,29/06/2022,30/06/2022,01/07/2022,02/07/2022,03/07/2022,04/07/2022,05/07/2022,06/07/2022,07/07/2022,08/07/2022,09/07/2022,10/07/2022,11/07/2022,12/07/2022,13/07/2022,14/07/2022,15/07/2022,16/07/2022,17/07/2022,18/07/2022,19/07/2022,20/07/2022,21/07/2022,22/07/2022,23/07/2022,24/07/2022,25/07/2022,26/07/2022,27/07/2022,28/07/2022,29/07/2022,30/07/2022,31/07/2022,01/08/2022,02/08/2022,03/08/2022,04/08/2022,05/08/2022,06/08/2022,07/08/2022,08/08/2022,09/08/2022,10/08/2022,11/08/2022,12/08/2022,13/08/2022,14/08/2022,15/08/2022,16/08/2022,17/08/2022,18/08/2022,19/08/2022,20/08/2022,21/08/2022,22/08/2022,23/08/2022,24/08/2022,25/08/2022,26/08/2022,27/08/2022,28/08/2022,29/08/2022,30/08/2022,31/08/2022,01/09/2022,02/09/2022,03/09/2022,04/09/2022,05/09/2022,06/09/2022,07/09/2022,08/09/2022,09/09/2022,10/09/2022,11/09/2022,12/09/2022,13/09/2022,14/09/2022,15/09/2022,16/09/2022,17/09/2022,18/09/2022,19/09/2022,20/09/2022,21/09/2022,22/09/2022,23/09/2022,24/09/2022,25/09/2022,26/09/2022,27/09/2022,28/09/2022,29/09/2022,30/09/2022,01/10/2022,02/10/2022,03/10/2022,04/10/2022,05/10/2022,06/10/2022,07/10/2022,08/10/2022,09/10/2022,10/10/2022,11/10/2022,12/10/2022,13/10/2022,14/10/2022,15/10/2022,16/10/2022,17/10/2022,18/10/2022,19/10/2022,20/10/2022,21/10/2022,22/10/2022,23/10/2022,24/10/2022,25/10/2022,26/10/2022,27/10/2022,28/10/2022,29/10/2022,30/10/2022,31/10/2022,01/11/2022,02/11/2022,03/11/2022,04/11/2022,05/11/2022,06/11/2022,07/11/2022,08/11/2022,09/11/2022,10/11/2022,11/11/2022,12/11/2022,13/11/2022,14/11/2022,15/11/2022,16/11/2022,17/11/2022,18/11/2022,19/11/2022,20/11/2022,21/11/2022,22/11/2022,23/11/2022,24/11/2022,25/11/2022,26/11/2022,27/11/2022,28/11/2022,29/11/2022,30/11/2022,01/12/2022,02/12/2022,03/12/2022,04/12/2022,05/12/2022,06/12/2022,07/12/2022,08/12/2022,09/12/2022,10/12/2022,11/12/2022,12/12/2022,13/12/2022,14/12/2022,15/12/2022,16/12/2022,17/12/2022,18/12/2022,19/12/2022,20/12/2022,21/12/2022,22/12/2022,23/12/2022,24/12/2022,25/12/2022,26/12/2022,27/12/2022,28/12/2022,29/12/2022,30/12/2022,31/12/2022,01/01/2023,02/01/2023,03/01/2023,04/01/2023,05/01/2023,06/01/2023,07/01/2023,08/01/2023,09/01/2023,10/01/2023,11/01/2023,12/01/2023,13/01/2023,14/01/2023,15/01/2023,16/01/2023,17/01/2023,18/01/2023,19/01/2023,20/01/2023,21/01/2023,22/01/2023,23/01/2023,24/01/2023,25/01/2023,26/01/2023,27/01/2023,28/01/2023,29/01/2023,30/01/2023,31/01/2023,01/02/2023,02/02/2023,03/02/2023,04/02/2023,05/02/2023,06/02/2023,07/02/2023,08/02/2023,09/02/2023,10/02/2023,11/02/2023,12/02/2023,13/02/2023,14/02/2023,15/02/2023,16/02/2023,17/02/2023,18/02/2023,19/02/2023,20/02/2023,21/02/2023,22/02/2023,23/02/2023,24/02/2023,25/02/2023,26/02/2023,27/02/2023,28/02/2023,01/03/2023,02/03/2023,03/03/2023,04/03/2023,05/03/2023,06/03/2023,07/03/2023,08/03/2023,09/03/2023,10/03/2023,11/03/2023,12/03/2023,13/03/2023,14/03/2023,15/03/2023,16/03/2023,17/03/2023,18/03/2023,19/03/2023,20/03/2023,21/03/2023,22/03/2023,23/03/2023,24/03/2023,25/03/2023,26/03/2023,27/03/2023,28/03/2023,29/03/2023,30/03/2023,31/03/2023,01/04/2023,02/04/2023,03/04/2023,04/04/2023,05/04/2023,06/04/2023,07/04/2023,08/04/2023,09/04/2023,10/04/2023,11/04/2023,12/04/2023,13/04/2023,14/04/2023,15/04/2023,16/04/2023,17/04/2023,18/04/2023,19/04/2023,20/04/2023,21/04/2023,22/04/2023,23/04/2023,24/04/2023,25/04/2023,26/04/2023,27/04/2023,28/04/2023,29/04/2023,30/04/2023,01/05/2023,02/05/2023,03/05/2023,04/05/2023,05/05/2023,06/05/2023,07/05/2023,08/05/2023,09/05/2023,10/05/2023,11/05/2023,12/05/2023,13/05/2023,14/05/2023,15/05/2023,16/05/2023,17/05/2023,18/05/2023,19/05/2023
0,Beras Premium,13.990,14.150,13.980,13.980,13.990,13.990,13.990,13.980,13.890,13.890,13.890,13.880,13.890,13.890,13.990,13.880,13.890,13.860,13.890,13.880,13.860,13.990,13.880,13.880,13.860,13.880,13.890,13.880,13.880,13.860,13.880,13.770,13.710,13.880,13.860,13.890,13.880,13.880,13.890,13.990,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.840,13.740,13.990,14.080,14.080,13.980,14.080,13.980,13.980,14.090,14.080,14.080,14.080,14.080,14.080,14.080,13.980,14.080,14.080,14.090,13.980,14.080,14.080,13.980,14.080,14.080,14.090,14.080,13.980,14.080,14.080,14.080,14.080,14.080,13.980,14.080,14.080,14.080,14.080,14.090,14.080,14.080,14.080,14.080,13.980,14.080,14.080,13.990,14.100,13.990,13.490,13.980,13.980,13.990,13.990,13.990,14.100,13.990,13.990,13.980,13.980,13.980,13.990,13.990,13.990,13.990,14.170,13.990,13.980,13.990,13.990,13.990,13.980,14.100,13.990,13.990,13.990,13.880,13.980,13.990,13.980,13.980,13.990,13.990,13.980,13.880,13.880,13.990,13.980,13.990,13.990,13.990,13.980,13.980,13.990,14.050,14.050,14.180,13.860,14.050,14.200,14.050,13.950,14.050,14.060,14.050,14.060,13.950,14.050,13.940,14.090,14.180,14.200,14.200,14.090,14.200,14.060,14.050,13.950,14.050,14.060,14.060,13.950,14.050,14.180,14.050,14.060,14.060,14.050,14.050,13.950,13.950,13.950,14.060,14.090,14.180,14.060,14.050,13.940,14.180,14.050,14.060,14.100,14.070,14.050,14.090,14.060,14.200,14.070,13.950,14.090,14.050,14.080,13.950,14.060,14.050,13.980,14.060,13.950,13.950,14.090,14.160,14.160,13.990,14.370,14.290,14.360,14.320,14.230,14.370,14.320,14.270,14.270,14.450,14.480,14.480,14.360,14.380,14.410,14.230,14.430,14.270,14.320,14.250,14.250,14.250,14.360,14.430,14.320,14.320,14.250,14.360,14.280,14.480,14.430,14.430,14.430,14.490,14.540,14.480,14.480,14.440,14.550,14.610,14.560,14.550,14.560,14.560,14.450,14.450,14.600,14.600,14.510,14.560,14.620,14.740,14.970,14.630,14.690,14.750,14.850,14.390,14.690,14.850,14.830,14.860,14.740,14.740,14.850,14.580,14.850,14.710,14.740,14.710,14.950,14.800,15.270,14.740,15.010,15.000,14.970,14.650,15.130,15.030,15.030,15.470,15.300,15.100,15.300,15.470,15.470,15.560,15.420,15.470,15.560,15.580,15.610,15.610,15.520,15.440,15.580,15.520,15.520,15.190,15.410,15.520,15.580,15.370,15.44,15.53,15.47,15.52,15.58,15.61,15.41,15.58,15.61,15.75,15.36,15.47,15.49,15.26,15.58,14.880,15.56,15.47,15.41,15.42,15.47,15.29,15.52,15.52,15.58,15.47,15.58,15.5,15.47,15.78,15.62,15.66,15.66,15.53,15.68,15.54,15.66,15.72,15.8,15.58,15.69,15.68
1,Beras Medium,12.690,12.660,12.660,12.660,12.690,12.590,12.690,12.660,12.640,12.640,12.640,12.600,12.640,12.670,12.720,12.600,12.640,12.550,12.640,12.600,12.550,12.680,12.660,12.600,12.620,12.600,12.640,12.600,12.720,12.550,12.600,12.600,12.640,12.600,12.740,12.640,12.600,12.600,12.640,12.640,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.710,12.680,12.690,12.790,12.790,12.660,12.790,12.760,12.660,12.760,12.790,12.790,12.790,12.790,12.790,12.790,12.660,12.790,12.790,12.760,12.980,12.790,12.790,12.760,12.790,12.790,12.760,12.790,12.660,12.790,12.790,12.790,12.790,12.790,12.760,12.790,12.790,12.790,12.840,12.760,12.790,12.790,12.790,12.790,12.660,12.790,12.790,12.790,12.880,12.790,12.490,12.880,12.760,12.790,12.790,12.790,12.980,12.790,12.790,12.760,12.730,12.760,12.790,12.790,12.880,12.790,12.790,12.790,12.860,12.790,12.690,12.790,12.760,12.880,12.790,12.790,12.790,12.660,12.760,12.790,12.760,12.760,12.790,12.790,12.760,12.660,12.760,12.790,12.760,12.790,12.790,12.790,12.760,12.760,12.790,12.790,12.790,12.880,12.620,12.790,12.980,12.790,12.660,12.790,12.760,12.790,12.760,12.660,12.790,12.560,12.990,12.880,12.860,12.860,12.710,12.860,12.760,12.790,12.620,12.790,12.760,12.760,12.620,12.790,12.880,12.790,12.760,12.760,12.790,12.790,12.620,12.760,12.730,12.760,12.710,12.880,12.760,12.790,12.880,12.880,12.790,12.760,12.660,12.730,12.790,12.840,12.760,12.860,12.730,12.740,12.840,12.790,12.740,12.760,12.760,12.790,12.700,12.760,12.760,12.620,12.710,12.890,12.890,12.740,12.980,12.980,12.880,12.860,12.840,12.840,12.860,12.820,12.820,12.980,12.980,12.980,12.860,12.980,12.840,12.980,12.980,12.840,12.930,12.820,12.820,12.820,12.930,12.980,12.930,13.030,12.930,12.930,12.860,13.100,12.990,13.040,13.040,12.990,12.990,12.990,12.930,13.020,13.080,13.210,13.140,13.140,13.060,13.160,13.050,13.050,13.140,13.140,13.060,13.160,13.240,13.240,13.140,13.180,13.140,13.060,13.370,12.940,13.140,13.180,13.210,13.370,13.370,13.240,13.160,13.080,13.210,13.100,13.080,13.100,13.180,13.280,13.460,13.280,13.320,13.360,13.370,13.070,13.460,13.380,13.380,13.480,13.430,13.360,13.440,13.710,13.710,13.690,13.730,13.710,13.690,13.710,13.730,13.730,13.730,13.690,13.680,13.710,13.710,13.590,13.640,13.710,13.680,13.680,13.69,13.64,13.61,13.65,13.61,13.51,13.51,13.57,13.73,13.93,13.61,13.61,13.94,13.59,13.76,13.190,13.82,13.54,13.49,13.59,13.54,13.49,13.59,13.59,13.54,13.54,13.5,13.8,13.5,13.57,13.65,13.57,13.57,13.57,13.95,13.61,13.61,13.69,13.65,13.65,13.65,13.95
2,Kedelai Biji Kering (Impor),14.960,15.170,14.960,14.960,14.960,14.960,14.960,14.960,14.960,14.960,14.960,14.960,14.960,14.960,15.170,14.960,14.960,14.960,14.960,14.960,15.260,14.420,14.790,14.960,14.960,14.960,14.960,15.040,14.960,14.960,14.960,15.040,14.860,14.960,14.960,14.960,14.960,14.960,14.860,15.050,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.230,14.580,14.980,15.150,14.980,15.070,15.060,15.070,15.070,15.060,14.910,15.060,15.060,15.060,15.060,14.770,15.070,14.750,15.060,14.750,14.140,14.470,14.770,15.070,15.060,14.770,14.770,14.770,14.730,14.770,14.770,14.770,14.770,14.770,14.730,14.470,14.770,14.770,14.770,14.770,14.770,14.770,14.700,14.700,14.650,14.700,14.700,14.700,14.490,14.700,14.000,14.700,14.650,14.700,14.400,14.700,14.820,14.700,14.700,14.650,14.780,14.820,14.700,14.700,14.700,14.700,14.700,14.700,14.820,14.700,14.400,14.700,14.700,14.490,14.700,14.700,14.700,14.650,14.700,14.700,14.650,14.700,14.700,14.700,14.700,14.650,14.820,14.700,14.650,14.700,14.550,14.700,14.700,14.700,14.700,14.700,14.700,14.330,14.480,14.260,14.390,14.550,14.480,14.550,14.480,14.830,14.650,15.100,15.090,14.480,15.130,14.940,14.390,14.940,14.240,14.390,15.090,15.090,15.330,15.090,15.090,14.650,15.330,15.090,14.940,15.090,15.270,14.650,15.090,15.090,15.100,15.270,15.330,15.090,14.730,14.940,14.650,15.090,15.270,14.940,15.090,15.090,15.680,14.560,15.090,14.740,14.480,14.940,14.780,14.550,14.490,14.610,14.930,15.270,15.050,14.900,15.050,15.050,15.050,14.580,14.580,14.900,14.900,14.880,14.390,14.720,14.900,14.670,14.840,14.670,14.670,14.240,14.840,14.720,14.890,14.720,14.870,14.840,14.670,15.050,14.720,14.580,15.440,15.700,15.520,15.520,14.720,15.440,15.440,15.440,15.700,15.350,15.640,15.160,15.440,15.440,15.440,15.520,15.420,15.700,15.350,15.540,15.440,15.350,15.840,15.440,15.640,15.350,15.520,15.520,15.640,15.640,15.700,15.930,16.040,16.220,15.890,16.270,15.890,15.870,15.560,16.480,15.890,15.870,16.270,15.870,15.560,16.220,15.890,15.670,15.890,16.040,16.040,15.670,15.890,16.040,15.870,16.040,16.270,15.890,15.890,16.120,16.220,15.870,16.050,15.870,15.870,16.050,16.270,15.870,15.870,15.870,15.890,15.560,15.560,15.890,15.890,15.890,15.890,16.040,15.870,15.890,15.890,16.120,16.050,15.890,15.870,16.040,16.04,15.47,15.89,15.89,15.87,16.27,16.48,16.39,16.19,16.4,15.74,16.05,16.11,16.22,16.05,16.150,16.05,16.05,16.27,16.04,16.05,16.27,16.04,16.04,16.05,15.74,16.05,16.27,15.56,15.39,15.62,15.86,15.86,15.89,15.89,15.86,15.86,15.52,14.9,15.29,14.95,15.29
3,Bawang Merah,46.530,46.850,46.710,46.710,45.500,46.530,46.530,47.320,48.140,48.140,48.140,47.720,48.170,48.820,48.690,45.020,49.070,50.230,48.420,48.250,48.040,48.040,49.460,48.250,51.650,48.250,48.420,48.250,48.820,49.340,47.490,47.490,49.990,49.410,49.160,49.280,51.190,51.190,48.390,49.930,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,85.520,78.040,75.680,77.320,77.890,77.660,77.890,78.820,77.660,80.910,79.750,79.570,79.540,79.540,79.540,79.990,78.950,79.600,77.800,77.700,77.370,79.780,78.180,78.160,78.730,77.360,75.320,74.260,73.980,74.050,70.300,70.300,69.300,68.750,63.330,65.600,63.940,64.410,61.910,62.510,61.130,61.130,61.130,61.130,58.840,60.680,60.680,60.680,60.210,60.180,62.450,60.330,58.430,56.770,55.160,56.770,56.300,55.640,55.300,56.130,55.110,54.690,54.460,54.310,53.890,53.070,53.070,51.310,51.650,49.860,49.860,48.820,50.430,50.970,50.660,49.540,49.540,48.500,48.970,49.540,49.490,48.810,48.420,48.420,48.240,47.280,47.620,48.420,47.990,47.990,48.500,49.070,48.970,48.970,49.070,49.270,48.190,47.990,47.290,47.320,47.740,48.190,46.480,48.250,48.620,48.760,48.620,47.650,48.760,47.000,49.510,47.770,45.750,47.040,45.940,47.500,48.620,47.680,46.670,50.070,50.740,49.490,48.320,49.540,50.080,49.110,49.490,48.970,49.070,49.070,50.890,49.550,48.380,51.830,49.420,50.560,50.560,50.070,50.740,49.620,49.660,51.460,49.760,51.380,51.100,51.590,50.630,54.060,51.380,52.070,51.590,53.000,51.740,53.970,52.650,54.320,56.130,53.460,52.690,51.580,54.400,53.330,52.820,52.350,55.830,53.400,53.510,53.840,53.010,56.020,53.710,56.370,52.120,53.990,53.990,53.990,53.200,53.670,50.320,52.770,51.280,50.320,50.610,51.950,50.910,49.140,50.850,50.860,51.710,51.100,51.230,51.770,51.380,51.500,50.660,50.660,51.150,50.950,51.440,52.330,52.880,51.500,51.200,52.220,51.080,52.140,52.000,52.940,53.500,54.020,54.590,54.080,53.900,53.460,53.070,54.300,53.610,53.320,53.610,55.430,53.900,53.960,54.120,54.020,53.840,55.200,54.550,54.550,54.590,53.320,54.240,53.200,52.330,51.320,51.990,50.150,52.000,50.830,51.320,51.050,51.770,51.750,50.910,48.770,51.910,52.740,51.820,50.880,51.320,51.170,51.770,52.690,53.100,55.190,52.690,53.700,53.460,53.550,53.180,53.280,53.070,52.220,51.800,49.930,50.300,52.530,51.300,49.680,49.76,51.25,50.97,50.82,51.16,51.15,47.23,47.7,49.41,48.05,50.37,49.21,50.55,49.94,51.46,49.900,51.02,50.91,51.92,52.34,52.61,51.75,52.34,52.8,53.39,52.56,54.48,54.73,54.74,55.99,56.17,55.25,55.25,56.6,57.28,56.66,56.03,57.26,56.42,56.42,56.97,56.71
4,Bawang Putih Bonggol,44.500,45.140,45.030,45.030,43.520,43.980,43.980,43.870,43.980,43.980,43.980,44.510,43.400,43.980,43.870,44.170,44.250,44.790,43.670,43.580,42.840,42.840,44.670,44.150,46.060,43.580,44.180,44.150,43.520,43.800,42.720,43.790,45.800,44.450,44.290,43.910,45.030,45.030,43.910,44.760,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.070,42.430,43.210,43.910,43.210,42.700,43.210,43.010,42.700,43.580,43.010,42.630,43.210,42.630,42.910,42.630,42.080,42.360,43.190,43.250,43.120,42.130,42.410,41.830,42.130,42.410,43.320,42.980,42.760,42.980,42.980,42.980,42.980,42.980,42.760,42.710,42.700,42.700,42.700,42.380,42.130,41.640,42.130,42.130,41.830,42.130,42.130,42.130,42.940,42.360,42.430,42.080,40.920,41.580,41.090,41.090,41.210,41.090,41.090,41.210,40.760,40.680,41.580,41.580,41.580,41.580,41.580,41.090,41.370,41.580,41.090,41.580,42.380,42.380,42.130,42.130,43.720,43.010,42.380,42.130,41.830,41.690,41.520,41.520,41.690,41.150,41.150,41.520,40.990,41.030,41.030,41.030,41.150,41.150,41.030,41.520,41.030,41.150,41.380,41.030,41.290,41.030,40.610,41.030,40.460,40.490,40.020,40.300,40.750,39.820,41.390,41.000,38.530,39.100,38.900,39.620,40.470,40.160,39.940,40.610,40.680,39.860,40.170,40.610,40.680,40.610,40.680,39.860,40.610,40.610,40.170,40.680,40.170,40.920,39.820,41.210,40.390,41.090,41.210,40.390,41.090,40.680,40.220,39.840,40.350,40.500,39.860,41.370,39.840,40.510,40.500,41.090,40.760,40.280,40.680,40.610,41.660,41.210,40.150,40.170,40.190,40.610,40.610,40.840,41.560,41.210,41.360,40.760,40.190,40.870,40.760,40.220,39.440,40.760,40.760,40.760,40.760,40.390,40.190,41.780,40.680,39.520,40.610,41.210,40.150,40.220,40.970,41.830,41.450,41.150,40.750,41.830,41.450,42.060,42.410,42.410,41.910,41.450,40.310,41.830,42.680,40.840,40.610,42.380,40.870,42.130,42.060,41.750,41.210,42.130,41.370,41.640,41.450,41.280,41.230,41.490,42.180,42.010,41.960,43.060,41.720,41.390,42.090,42.380,42.400,43.030,42.060,41.780,41.850,40.760,42.060,42.400,42.130,41.450,42.410,41.510,43.030,41.700,41.700,41.850,42.060,42.470,42.290,40.750,41.830,43.030,42.680,43.120,43.760,43.250,43.890,43.760,44.000,43.580,44.050,44.470,44.470,48.730,48.710,51.020,51.280,49.700,49.700,47.640,50.050,49.510,50.040,48.880,50.24,49.76,49.56,49.61,49.45,48.09,47.0,47.53,49.36,47.43,48.62,47.21,49.18,49.48,50.1,46.820,49.36,47.47,47.68,49.27,49.76,48.37,48.8,48.23,47.74,47.53,47.74,49.18,47.53,47.23,47.83,47.93,47.68,50.23,50.23,52.15,52.15,51.24,51.28,52.33,51.77,52.65
5,Cabai Merah Keriting,59.360,67.440,60.180,62.950,61.160,61.690,59.240,62.480,60.050,60.050,60.050,59.610,59.480,58.170,56.980,56.550,58.510,61.310,58.510,57.900,54.880,54.880,59.240,59.420,58.560,60.120,57.960,59.610,60.370,58.480,58.090,56.180,55.070,56.870,55.880,57.560,57.850,56.870,59.020,56.950,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64.640,65.730,62.750,63.490,64.930,58.790,64.040,65.910,61.720,64.750,63.780,61.140,63.230,62.920,60.030,60.500,56.060,59.400,58.840,58.190,68.360,55.150,54.620,55.160,55.150,55.150,55.750,54.620,52.910,53.980,54.190,53.550,54.920,53.550,54.540,54.070,54.070,55.060,55.060,53.630,54.880,53.670,52.020,52.640,50.250,57.850,53.350,53.350,53.560,54.170,56.120,55.380,55.380,55.550,57.690,59.850,55.100,60.580,58.620,57.810,60.950,59.630,57.970,56.430,56.800,56.040,56.050,60.700,58.930,55.030,54.290,54.290,51.880,53.180,54.170,49.980,50.750,49.820,49.970,51.690,50.840,46.810,48.740,48.740,49.970,46.620,47.320,48.800,49.240,45.530,48.150,45.050,43.780,44.530,45.880,46.310,45.690,46.710,47.330,47.030,48.430,46.310,44.650,44.470,46.130,45.000,44.150,45.060,46.370,37.950,42.710,42.510,38.710,37.840,40.140,40.930,40.950,43.790,42.020,41.220,37.800,39.020,38.400,40.700,39.540,39.590,38.580,39.120,40.090,39.670,39.140,42.380,40.930,41.670,39.620,41.050,39.240,39.170,39.660,41.980,42.220,40.350,40.170,44.050,45.340,42.860,41.180,39.600,41.260,38.710,40.140,41.010,39.300,39.890,44.920,40.940,42.120,41.340,39.060,40.050,37.800,41.690,42.250,43.760,42.540,41.330,42.690,40.950,39.850,41.810,42.760,39.370,39.470,43.830,43.830,44.680,48.420,43.240,42.200,43.940,45.770,40.820,42.140,43.250,40.640,40.640,43.250,41.340,41.370,41.580,40.730,41.760,41.980,40.830,41.330,41.330,41.580,36.590,37.630,40.610,36.720,39.700,39.230,39.150,36.610,40.120,40.050,40.040,40.040,37.360,40.310,40.310,38.400,40.040,38.200,41.660,42.760,43.830,43.880,47.620,44.790,42.430,43.090,43.660,43.530,41.320,42.840,42.990,43.090,42.430,43.300,40.180,40.470,41.030,40.830,39.750,39.860,43.200,44.310,43.220,43.910,43.350,44.350,42.640,40.300,42.960,46.810,45.380,48.840,52.250,51.480,56.960,59.660,60.520,66.640,70.370,68.280,72.660,69.990,66.060,63.430,68.200,67.300,61.270,62.680,61.960,61.580,61.050,61.43,59.14,60.05,55.24,53.05,54.58,47.61,49.21,51.04,47.0,49.12,55.14,63.41,62.17,65.76,58.060,65.16,59.65,59.81,58.87,60.59,56.89,54.48,54.4,54.05,52.82,52.97,49.04,52.21,53.98,49.26,47.81,53.74,56.93,53.81,59.58,57.36,55.53,57.95,57.81,60.87,57.7
6,Cabai Rawit Merah,70.900,80.990,71.000,73.010,74.640,73.480,68.890,77.320,67.840,66.800,67.840,69.800,68.030,70.010,71.230,66.700,68.750,73.700,72.060,72.130,74.450,74.790,69.480,74.320,69.300,74.320,71.430,74.320,72.940,71.980,71.170,67.550,65.020,69.130,70.300,68.700,70.160,73.920,72.140,75.090,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,94.100,93.800,90.270,91.050,91.760,86.810,79.780,81.940,77.770,86.770,85.510,83.260,85.380,84.380,83.970,87.010,88.620,84.850,84.850,87.160,81.900,80.670,81.630,78.770,82.490,82.490,81.810,83.470,80.860,84.460,82.030,82.030,83.320,83.320,84.760,86.050,86.640,84.490,89.710,87.610,80.480,87.100,85.370,85.370,83.880,80.600,82.950,83.050,83.470,83.520,101.000,86.060,86.060,85.430,87.010,87.010,85.060,80.660,84.540,85.710,86.630,86.880,87.190,82.470,83.220,81.580,80.110,78.140,86.370,77.620,79.530,80.990,78.440,77.920,79.980,78.120,78.040,83.370,81.790,82.450,81.910,81.210,82.790,84.650,73.550,83.100,82.130,84.720,85.640,78.760,78.060,80.340,81.320,81.910,83.660,83.660,84.200,76.740,82.830,80.730,76.450,78.060,81.760,78.580,83.270,78.580,77.410,74.180,74.750,76.660,67.600,66.130,68.480,66.400,70.970,68.480,67.000,67.300,66.810,68.310,68.090,69.260,66.490,66.020,64.620,66.470,62.250,64.360,66.990,65.330,66.060,64.970,64.410,68.160,67.450,67.160,68.010,64.020,64.660,64.480,68.460,64.960,64.510,69.000,70.880,68.120,71.140,67.220,68.660,73.000,68.670,73.010,74.190,72.620,73.840,74.430,72.460,71.550,71.550,76.290,75.770,73.840,75.200,76.550,74.340,73.180,71.740,73.120,64.170,72.720,73.590,73.780,72.060,73.300,74.990,74.990,74.870,79.500,71.880,72.740,73.380,69.380,69.910,68.870,67.850,67.850,68.340,66.460,65.140,61.800,61.560,64.860,65.200,62.220,64.010,64.010,61.400,56.630,59.580,59.630,56.340,58.280,57.900,53.780,51.020,59.180,55.810,59.490,55.500,57.670,59.560,59.040,54.120,58.800,57.460,58.020,59.320,61.040,59.950,66.330,60.820,56.820,58.340,60.680,64.710,62.280,59.410,59.870,58.530,58.930,56.840,56.380,54.260,58.930,58.450,54.970,58.320,56.630,58.280,59.530,58.850,58.630,59.830,58.040,56.540,62.880,65.100,65.590,68.810,74.850,77.280,77.340,75.950,78.750,81.050,82.590,75.520,72.130,70.270,71.130,70.850,71.100,72.640,67.860,67.610,67.040,67.070,60.280,63.45,61.71,61.86,53.46,56.84,55.5,49.27,50.35,52.52,51.42,54.38,53.84,55.7,54.32,60.83,56.850,56.65,62.31,58.73,58.51,61.2,56.36,54.08,54.92,51.93,53.21,48.7,48.61,53.29,58.07,54.3,49.08,52.47,56.02,53.01,59.17,60.32,57.06,59.12,57.39,59.26,58.19
